"id","displayName","phoneNumber","email","expertises","uid"
"nW6sWOs8EFRDdisvIcFwMxlLrJoj","Carlos Flores Gomez","+59166892641","carlos.flores26@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"ncJb5MKTmdOiuK0UDtRYcm6sq212","KEN ARQUITECTOS","+59177353079","ptr86wp9wq@privaterelay.appleid.com","[{""name"":""Arquitectura y diseño interiores y exteriores"",""id"":""M06JAG6gFPjvowpSVk2o""}]",
"ndJImcgUxcnxERllPm5q6DigCGbE","Daniela Reyes Castillo","+59166016938","daniela.reyes45@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"nhhGZCzq1jN1gN531sG7Ry8jXEk1","Juanito Torrico Terrazas","+59171329910","torricoterrazasjuanito@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"nlgyfbo2OthL7fx1wvUwZiTwBHv1","Denis Erick Miranda Quispe",,"mirandaquispedeniserick@gmail.com",,
"nmh7myTdCRuuDOc3kcm14SnZli3q","Fernando Gutierrez Jimenez","+59161542662","fernando.gutierrez39@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"npyXMSpVsPZP3opzHYTfAkrPn7j1","Miguel Suarez Suarez","+59161116388","miguel.suarez43@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"ntPRT9nS6HgMkw44zF6LYia1L322","deybi junior luna hinojosa","+59175782875","chivoluna2005@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"nuIhL873gZT75VarCWI185VgECi1","Yamil Huanca Apaza","+59174312301","alsing.yamil@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""}]",
"nzzXJa8vG3jmoR6Gugqo2EvIrYdB","Roberto Romero Silva","+59167328353","roberto.romero42@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"o2rpQUBprA7xnH6TxH7HfDbD0Sqq","Manuel Torres Castillo","+59176792254","manuel.torres45@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"o6Pm4aRLqvhrETJJQ2sdnfVLUrO2","Richard Carlos Paucara Mendoza ","+59172618297","richard72618297@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"oAAF7WF3FDae8njneZwdz9Z91Fb2","Isel Arauz Soto","","sotoarauzisel@gmail.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"oAIifWWvnsYw54cbWBt16QrZclY2","Ana Zorah Ibañez Soto","+59172375490","as0912249@gmail.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"oCjIdB0iuEc2ktPUnasdRfFCfVl2","Vladimir Huayhua Condori","+59176028894","cristhianhuayhua6@gmail.com","[{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"oDNPykqdjyUNL8BUNB7ydNvo2913","jhoselin Segovia sacari","+59161335169","jhoselinsegoviasacari@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"oL6lQRSqRfbFrg8NTApWceJfth62","Felicidad Montiel","+59162138718","montielfelicidad459@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"oLliJ9N9MZX3N0o2wKDV","Yahannah Urquiza",,"yahannahurquiza@gmail.com",,
"oMu5gzCZV60EWVt9ND4IaFi7dDEy","Sofia Castro Lopez","+59168598219","sofia.castro26@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"oN1Bxv6WCW7Uis5VMmjUcEhm11p2","Ricardo Gomez Ortiz","+59170168055","ricardo.gomez98@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"oREjg70RzqAYu6vtNDYz","Juan Víctor Rocabado Rocha ","+59172638916","jhon261187@gmail.com","[""Técnicos de computadoras y dispositivos electrónicos""]",
"oS8H15UVrwVMroYihXAQOuJAKhC3","Juan Carlos Ramirez chocllo","+59177012554","juancarlosramirezchocllo@gmail.com","[{""name"":""Arquitectura y diseño interiores y exteriores"",""id"":""M06JAG6gFPjvowpSVk2o""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"oYcpztO9b861wkYAwjoR3K4wOlLl","Sofia Rivera Jimenez","+59179559253","sofia.rivera99@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"oarHAZR0uUemyR3dyTnRLAmA1kpj","Miguel Romero Gomez","+59173131761","miguel.romero39@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"odOujgz8bdduzl4sFtlMljt07DT2","Jaqueline Zarate Arispe","+59171338817","yaquelinzaratearispe123@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"omrkiahpNalZiiNPBntccGDtZael","Roberto Romero Gutierrez","+59163532785","roberto.romero55@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"opca8klzCeSgp8DQPLz1OzksgxH2","Alex Fernando Vargas Soliz","+59168784545","alucard74457358@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"ozZqkVAn4Aza3kg4cPd3awtxmzKL","Andrea Flores Ramirez","+59178275427","andrea.flores26@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"p1J0oX0H7fs7aRbddnyYr0y2EuoU","Fernando Ramos Perez","+59166947237","fernando.ramos61@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"p1vYX4o18OIk7HoPWXXZrbWrfAqb","Javier Martinez Rivera","+59168984815","javier.martinez96@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"p4jpxQUNoG1fN7mWqSlN0bqeP4Yu","Javier Torres Castro","+59179611495","javier.torres43@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"p63TBAJ9bwgTwhf6vJCF","Emer Gálvez Montes","+59165847417","emergalvezmontes@gmail.com","[""Técnicos de computadoras y dispositivos electrónicos"",""Técnicos de electrodomésticos""]",
"p9u4A87DXkdAdQPOlHIr1O9ZC8G2","Zaida Balcazar Moreno","+59175053793","zb520206@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"pDQ1cCYxEN8OQzZkaIIEqu4d7xa0","Fernanda Suarez Ramirez","+59163514461","fernanda.suarez42@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"pEu6qCwbNIfjN8MOMu1zceZEcrC2","Evelin Ayaviri santos ","+59168448721","floreriagladiss@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""}]",
"pKJFwwQy2nPhccuMyNkp","Fabio Andres Torrico campos ","+59163415503","torricofabio445@gmail.com","[""Aire acondicionado y calefón"",""Técnicos de electrodomesticos""]",
"pMBEKTd59xSvkHLcVs9MJbZXpdj1","Aldrin Lurice","","aldrinlurice842@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"pSBE057DFMoMIU1XRxBc","Cristian Daniel Rios Sura ","+59167288746","ryc22052015@gmail.com","[""Belleza y estética""]",
"pTF69HI816hpYYhgSwucmcIB9STM","Daniel Reyes Ortiz","+59167049563","daniel.reyes76@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"pVFIl3rYAtJHfQIYS4QdsbaA3A8G","Mariana Perez Lopez","+59169210921","mariana.perez41@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"pXLtboCpp3Z9xUds3zAR9kbdcIf1","Primitivo Colque Medina","+59163491477","primitivocolque918@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"pXyMCzfa3TegvekiYYDZhrwCjuE3","Nasario Hinojosa Nova","+59167792767","nasariohinojosanovan@gmail.com","[{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""}]",
"pbFoYd8FJJPud5iAXFY6PTKEnKR2","Alfonso Sánchez ","+59178484378","gabiemp.31@gmail.com","[{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""},{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""},{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""}]",
"pd9v4SGdOjE0r5iaETikgdu14vVU","Patricia Romero Rodriguez","+59173258567","patricia.romero37@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"pguYlHJxwVTa75oJP7GFE6LKNR42","Ivet  Herrera","+59164499516","ivetherrera088@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"pngJaitVdgdJpkB3rtJYYWMheGiq","Fernanda Hernandez Gomez","+59169001776","fernanda.hernandez31@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"puCuCStC1aeXMtC9gCWpOh8GJ9D3","Víctor Hugo farel tapia ","+59174654331","farelhugo2@gmail.com","[{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""}]",
"q5Tvb9ZGjMz7AjA8XIQlnrFfmZ6v","Jose Sanchez Gutierrez","+59173061168","jose.sanchez21@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"qHqDtH8E6GGr1P0eW7VpaHxsVlSo","Laura Rodriguez Gomez","+59179724494","laura.rodriguez59@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"qMBbBERsHkFzYPzsZrE8ZCYJb1CN","Laura Mendoza Ramos","+59166241166","laura.mendoza65@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"qUm4CIiUv2aATNrv2egog3nWd7i1","Adalberto Lijeron Castedo","+59176838474","lyanlijeron136@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"qWF3TnpYrgq5ZdwsNFA8CF1mrR6h","Jose Ortiz Rivera","+59171575404","jose.ortiz34@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"qdxEi5w2WRNbewteiblkbinmQFmW","Daniela Flores Reyes","+59175916457","daniela.flores40@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"qiVJroJe88mNG2FbKMBv3xI8oHsz","Carolina Romero Ortiz","+59178510166","carolina.romero97@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"ql1UbcQaxdeHvbifHja49NEdc1k8","Laura Rivera Perez","+59177395093","laura.rivera92@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"qpUPxHWJ3tOLmRZUkdVVqHiWFzUm","Mariana Gonzalez Garcia","+59174985566","mariana.gonzalez36@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"qvkB23U6N2ds7nrgfUJ6bxwhXZY2","Yessica evelin Castillo Mendoza ","+59169222856","lc9590469@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"r1uswt32sh2RbQoZK9t4","Saul Chavez",,"csaul5188@gmail.com",,
"r2cDdUKDHdc8i4QXWWv9iH1bWAf1","Juana Mamani Duran","+59175536118","sandara75536118@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"r9RnJE9VQbs9GzaxwUbkj0kAZyYZ","Sofia Flores Diaz","+59175379732","sofia.flores12@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"rBHw3TUoV6e2vtGv25zD1PKnf5y1","Sofia Salinas Bermudez","+59170044662","sofsalinasbermudez@hotmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""},{""name"":""Arquitectura y diseño interiores y exteriores"",""id"":""M06JAG6gFPjvowpSVk2o""},{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""},{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""},{""name"":""Cocina y catering"",""id"":""8Bdv0Ir5sAErddd8jW94""},{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""},{""name"":""Educación/profesor(a)"",""id"":""geAkBpcZyFYXNWGnhty1""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Eventos"",""id"":""xeirGYDAqA2Q5o2dSLbV""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""},{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""},{""name"":""Mudanza"",""id"":""UfYx7mmgXVsBnmajwUrN""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""},{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""},{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""},{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""},{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"rCioWjN18meFqtxXMJLHFfzcw9t2","Germán Flores Perez","+59172168954","germanflores6981@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"rHMlx1Qn4MEutpasdvZM1TWOk10a","Carlos Gutierrez Diaz","+59177223113","carlos.gutierrez89@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"rOhfIkpGw5ypgsagrUlvyRCsXR83","Pedro Sanchez Torres","+59173859796","pedro.sanchez69@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"rSmmEjvzjJyuLQbN6JvHgvLWJd2g","Gabriela Mendoza Jimenez","+59169153095","gabriela.mendoza45@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"rX5k0tNiDz7SBVrpbpGAMmNKPZRU","Juan Garcia Torres","+59172712315","juan.garcia84@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"reakFGumsqAnsuJIVvVeNqjZIlRA","Miguel Rodriguez Gutierrez","+59175779025","miguel.rodriguez83@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"rnXbZ9cu9C33FrFlYTeAd0b7trGV","Sofia Rivera Rodriguez","+59162112065","sofia.rivera85@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"roiQUqnt8rkGxXAgmf72yhkLVPkF","Jose Torres Ramos","+59177254687","jose.torres17@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"rpsMHPeyPgewYnCdGJkxIZnqtaD9","Jose Ruiz Gomez","+59170219378","jose.ruiz77@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"sBXFNRUQVg6CckZrVQkkdkNcTIit","Miguel Torres Ramirez","+59179221165","miguel.torres29@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"sDMO0GdIH3LYGLaKcNadSVc3cpeQ","Maria Torres Reyes","+59160858547","maria.torres94@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"sGpVrGPP4aeNaHistUcBNc4igXn2","Shirley Suarez Justiniano ","+59175692813","brisalomasiriantelo@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"sPMpCTzakNh2jb4XIveYuRXC2UQ2","René Berrios Navarro","+59178199457","renecitoyunior@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"sUBTey5cAdXmR7KlmC4yVTYEuG1R","Daniela Ramirez Morales","+59179601447","daniela.ramirez43@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"sY8qGtfTGcI6YK2YtSo9mVgce6hO","Mariana Castro Hernandez","+59161688611","mariana.castro13@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"sbLunBodpfnbh05ZWPQyUgW2seEu","Jorge Lopez Gonzalez","+59179640767","jorge.lopez24@gmail.com","[{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""}]",
"sbSoB7Jn5Kftx6UkeAdDRjf02QA3","Santos Jesus Yana Quispe ","+59161354764","santosyana66@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"sdLzm0bQDFVTXkTLU1JLTPPHTvCI","Valeria Ramirez Rodriguez","+59163039827","valeria.ramirez79@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"sjgierDRWucJskuZa38g1XeH5i10","Javier Ramirez Diaz","+59162847842","javier.ramirez21@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"sye4ZAkZMNdK3CshDJD8aOlJMd53","Santa Euladia Cesariz Sanchez","+59173131167","santacesariz72@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"t7bDAgRB5peOo6MqvtBSg6kdQHdo","Pedro Vargas Sanchez","+59168784477","pedro.vargas59@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"tDYK4lc7TTZc25wE18pecD74EQ33","Laura Alejandra Burgos Mercado","+59169191969","lauraburgos7@icloud.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""}]",
"tL1R6IMZDRoJdPpemSVd","Jose Daniel Heredia Banzer ","+59176750374","josephbanzer0101@gmail.com","[""Técnicos de computadoras y dispositivos electrónicos"",""Técnicos de electrodomésticos""]",
"tQJsbnDKxei4RoAGWT3OBLTwwfas","Sofia Flores Torres","+59171009092","sofia.flores15@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"tSNTLZZYqRF9YIC8FEqX","Gabino Valencia Aguilar",,"valenciaaguilarg5@gmail.com",,
"tV4sbMSShKcTWyVwJSCabbs9qw8b","Luis Vargas Cruz","+59176271686","luis.vargas90@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"tXf7AQsmKPaiPsZUtMQv6jJzTRu1","José Pascual Contreras","+59170053543","cpjose700@gmail.com","[{""name"":""Técnicos de electrodomésticos"",""id"":""9GtGhWlmirDeVJGPRoqt""}]",
"tl5smr5ONzN8lBm8e9wzQOdkCQH3","Angelica Guardia Arteaga de Ayala","+59161587946","angelicaguardiaarteagadeayala@gmail.com","[{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"tm1qvTZeYvOI491BjgljGUKnqKm2","Edwin Jose Velasquez Chura","+59176052847","edwinjoss153@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"tnqZlbImoLPumyATWd6keSjIRU0t","Mariana Ramos Ruiz","+59167317363","mariana.ramos89@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"tq32JVWVzzYYWSpD9wwFsufPurg1","Ana Karina Rocha guillen","+59175544592","anakarinarochaguillen370@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"txnNRd52JvFWq4GXbbOCpmJ1AuJM","Mariana Rivera Garcia","+59178032497","mariana.rivera38@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"u5pk55Jy7JIKZOPaI5me1iKEOfce","Lucia Rodriguez Perez","+59165048831","lucia.rodriguez20@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"u7ELTJfj5NaG2vrJfo4FPIDs2Y1C","Daniel Lopez Ramirez","+59174063088","daniel.lopez87@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"u8dgUwi2NXv5HVyJ0SRrsxnLqTze","Roberto Chavez Rivera","+59169511152","roberto.chavez61@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
"u9fzQDk1XeCrdayXWWR9r0I2HM47","Daniel Perez Garcia","+59168093199","daniel.perez25@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"uCeH5JFq78eYOVygDLjrLvikEkyL","Jorge Flores Sanchez","+59178745634","jorge.flores57@gmail.com","[{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"uFxPTWkiMKYAT4MNb0SAzOs5uXv1","José Luis Daza Rocha ","+59171055277","joseluisdazarocha@gmail.com","[{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""},{""name"":""Electricista"",""id"":""4nEaRhSHpcxYcbryVrpK""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""},{""name"":""Soldador"",""id"":""iEV4j5vJur7V6ZUBmSHE""},{""name"":""Vidriería"",""id"":""J3n844lWm27PGmq3YlYU""}]",
"uHX7HTx1QHRNVdMl2niwIIM97VP2","adita salazar valenzuela ","+59178582302","aditavalenzuela178@gmail.com","[{""name"":""Belleza y estética"",""id"":""qWPSMa5r4Yfwl3Q73Rvn""}]",
"ubEzVeEOIKH1yIU6yKAay6i40dMD","Javier Cruz Morales","+59171783041","javier.cruz77@gmail.com","[{""name"":""Asistencia auto/moto"",""id"":""uFvf1J3wr22BOFOiFs4b""}]",
"ucBdfy3FR6XhvF4wTeKd","José Carlos Limpias Crespo","+59176640726","jclimpiascrespo26@gmail.com","[""Electricista""]",
"umGAO6lDJTfTsRi0UfDbQZB6WAp2","Christian Manuel Lopez Torrez","+591+5972655666","piratitadj@gmail.com","[{""name"":""Técnicos de computadoras y dispositivos electrónicos"",""id"":""ofgvEBCreL64b4HrCTLD""}]",
"upYTQcsTJWKq0KDgzt0zQdNaYzAB","Carolina Vargas Ortiz","+59164180615","carolina.vargas10@gmail.com","[{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""}]",
"uqASoCWPc02oZpUIEb1wdTPaEDwp","Gabriela Ruiz Jimenez","+59164156235","gabriela.ruiz80@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"uqkWr1SgNV7OvcgUkBOjprthj4va","Francisco Diaz Jimenez","+59170605166","francisco.diaz36@gmail.com","[{""name"":""Gimnasio y nutrición"",""id"":""i7cJInymptrDzJvmeoDL""}]",
"uuXyoDrd7qSZN0lK72Gh7lb4W1Mh","Jose Romero Perez","+59172390286","jose.romero18@gmail.com","[{""name"":""Cerrajería"",""id"":""0dPeu6TzKtfS5kddE8i0""}]",
"uxuE55qOcHMl1DXj4hENr8vghjm1","Pamela Foronda Valdez ","+59160901971","pamelvaldes4@gmail.com","[{""name"":""Area de salud"",""id"":""3nikpxFQAWAQLOGk9lYG""},{""name"":""Modista/costurera"",""id"":""oerjLKDkJ42FIfo6ilzq""}]",
"v3NsSm8tlRZoOy1AMwbhPh6UUGUw","Gabriela Castro Silva","+59167925598","gabriela.castro19@gmail.com","[{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""}]",
"v9HUZ6QUiqc09UOBoBe4i9AmBag1","Gladys tamacuine Gutierrez ","+59173353508","gladystamacuine1127@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""},{""name"":""Albañilería"",""id"":""wOm91xVIuu9KBqfYkjas""},{""name"":""Canaletas"",""id"":""aEyz8O9yINaMF8p4FQhK""},{""name"":""Carpintería"",""id"":""xK8X0hElVtTooxjpi3Lt""},{""name"":""Jardinería"",""id"":""nv1yfLUhhRJ0ow8ooY1M""},{""name"":""Limpieza"",""id"":""GupAPQj7pRHS9HtEsoQE""},{""name"":""Mudanza"",""id"":""UfYx7mmgXVsBnmajwUrN""},{""name"":""Pintor"",""id"":""xcRyLmqJOHAjUStWbSOt""},{""name"":""Plomería"",""id"":""HW9xvBPRO5A98hOzG4Qr""}]",
"vHqvDqovqr2yRY1fddtjQTs8TPdU","Daniel Hernandez Gomez","+59172808404","daniel.hernandez14@gmail.com","[{""name"":""Aire acondicionado y calefón"",""id"":""5OF9nRYFsjzsymh1hZZN""}]",
